,index,name,videoName,frameIndex,id,category,attributes.crowd,attributes.occluded,attributes.truncated,box2d.x1,box2d.x2,box2d.y1,box2d.y2,haveVideo
330,272026,0001542f-7c670be8-0000062.jpg,0001542f-7c670be8,61,72168.0,car,False,True,False,348.57940326098174,432.0776680636959,362.9241754949424,419.0957354531319,True
331,272027,0001542f-7c670be8-0000062.jpg,0001542f-7c670be8,61,72167.0,pedestrian,False,False,False,732.6714213534667,764.5525770054121,317.37966742073473,391.7690306086072,True
332,272028,0001542f-7c670be8-0000062.jpg,0001542f-7c670be8,61,72166.0,car,False,False,False,498.9243884949407,523.4005258545136,355.9493267468728,373.08262289857385,True
333,272029,0001542f-7c670be8-0000063.jpg,0001542f-7c670be8,62,72165.0,car,False,False,False,0.0,301.5167449176338,344.70637226525946,548.1385083300537,True
334,272030,0001542f-7c670be8-0000063.jpg,0001542f-7c670be8,62,72168.0,car,False,False,False,309.10749626333507,421.4506161797141,362.9241754949424,435.7953884136747,True
335,272031,0001542f-7c670be8-0000063.jpg,0001542f-7c670be8,62,72167.0,pedestrian,False,False,False,750.8892245831498,785.8066807733757,311.3070663441737,396.323481416028,True
336,272032,0001542f-7c670be8-0000063.jpg,0001542f-7c670be8,62,72166.0,car,False,False,False,501.4285714285714,527.4798820811092,357.581069237511,377.16197912516935,True
337,272033,0001542f-7c670be8-0000064.jpg,0001542f-7c670be8,63,72165.0,car,False,False,True,0.0,211.7377101426181,323.3144769341089,617.0281252489842,True
338,272034,0001542f-7c670be8-0000064.jpg,0001542f-7c670be8,63,72168.0,car,False,False,False,252.9359363051456,404.7509632191712,353.81527388010085,452.4950413742175,True
339,272035,0001542f-7c670be8-0000064.jpg,0001542f-7c670be8,63,72167.0,pedestrian,False,False,False,773.6614786202537,810.0970850796198,305.2344652676126,400.8779322234488,True
340,272036,0001542f-7c670be8-0000064.jpg,0001542f-7c670be8,63,72166.0,car,False,False,False,505.4513584574935,530.7433670623855,355.13345550155367,373.08262289857385,True
341,272037,0001542f-7c670be8-0000065.jpg,0001542f-7c670be8,64,72168.0,car,False,False,False,175.51027257899244,380.4605589129271,355.3334241492411,482.8580467570227,True
342,272038,0001542f-7c670be8-0000065.jpg,0001542f-7c670be8,64,72167.0,pedestrian,False,False,False,807.0607845413393,849.5689920772664,302.1981647293321,413.02313437657085,True
343,272039,0001542f-7c670be8-0000065.jpg,0001542f-7c670be8,64,72166.0,car,False,False,False,509.5488721804511,535.6385945343001,354.5864661654135,370.6350091626165,True
344,272040,0001542f-7c670be8-0000066.jpg,0001542f-7c670be8,65,72168.0,car,False,False,False,43.4311991637901,343.908851884312,353.8152738801009,524.018803282607,True
345,272041,0001542f-7c670be8-0000066.jpg,0001542f-7c670be8,65,72167.0,pedestrian,False,False,False,854.1234428846873,893.595349882334,292.7153610882891,420.6138857222721,True
346,272042,0001542f-7c670be8-0000066.jpg,0001542f-7c670be8,65,72166.0,car,False,False,False,511.1624571747272,537.2703370249383,357.581069237511,375.5302366345312,True
347,272043,0001542f-7c670be8-0000067.jpg,0001542f-7c670be8,66,72168.0,car,False,False,True,0.0,266.4010835789977,350.2382280296391,599.8948290972832,True
348,272044,0001542f-7c670be8-0000067.jpg,0001542f-7c670be8,66,72167.0,pedestrian,False,False,False,917.885754188578,970.7773207077504,281.9511445328579,428.2046370679734,True
349,272045,0001542f-7c670be8-0000067.jpg,0001542f-7c670be8,66,72166.0,car,False,False,False,510.346585929408,542.1655644968529,355.13345550155367,373.5338345864661,True
350,272046,0001542f-7c670be8-0000068.jpg,0001542f-7c670be8,67,72168.0,car,False,False,True,0.0,101.12090939111988,381.1419787246256,631.6367731327678,True
351,272047,0001542f-7c670be8-0000068.jpg,0001542f-7c670be8,67,72167.0,pedestrian,False,False,False,1010.4929206061336,1090.431041351287,258.044777308581,458.5676424507786,True
352,272048,0001542f-7c670be8-0000068.jpg,0001542f-7c670be8,67,72166.0,car,False,False,False,520.1370408732372,548.796992481203,357.581069237511,376.24060150375936,True
353,272049,0001542f-7c670be8-0000069.jpg,0001542f-7c670be8,68,72167.0,pedestrian,False,False,True,1179.007600480702,1279.8006768852365,224.77250100317903,493.48509864100447,True
354,272050,0001542f-7c670be8-0000069.jpg,0001542f-7c670be8,68,72166.0,car,False,False,False,525.848139590471,552.7718906860011,360.0286829734683,377.16197912516935,True
355,272051,0001542f-7c670be8-0000070.jpg,0001542f-7c670be8,69,72166.0,car,False,False,False,525.0322683451518,556.8512469125966,362.4762967094256,384.5048203330412,True
356,272052,0001542f-7c670be8-0000070.jpg,0001542f-7c670be8,69,72169.0,car,False,False,False,564.1940881204686,581.3273842721696,355.9493267468728,370.6350091626165,True
357,272053,0001542f-7c670be8-0000071.jpg,0001542f-7c670be8,70,72166.0,car,False,False,False,525.848139590471,562.5623456298304,363.2921679547447,384.5048203330412,True
358,272054,0001542f-7c670be8-0000071.jpg,0001542f-7c670be8,70,72169.0,car,False,False,False,572.5144979565962,587.0384829894033,356.33302352818544,369.81913791729744,True
359,272055,0001542f-7c670be8-0000072.jpg,0001542f-7c670be8,71,72166.0,car,False,False,False,525.848139590471,562.5623456298304,360.0286829734683,382.873077842403,True
360,272056,0001542f-7c670be8-0000072.jpg,0001542f-7c670be8,71,72169.0,car,False,False,False,576.432156800255,591.9337104613179,353.50171301091547,368.1873954266592,True
361,272057,0001542f-7c670be8-0000072.jpg,0001542f-7c670be8,71,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,338.3458646616541,358.6466165413533,True
362,272058,0001542f-7c670be8-0000073.jpg,0001542f-7c670be8,72,72166.0,car,False,False,False,520.1370408732372,559.298860648554,353.50171301091547,375.5302366345312,True
363,272059,0001542f-7c670be8-0000073.jpg,0001542f-7c670be8,72,72169.0,car,False,False,False,576.432156800255,591.9337104613179,347.7906142936818,360.0286829734683,True
364,272060,0001542f-7c670be8-0000073.jpg,0001542f-7c670be8,72,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,335.97744360902254,355.4887218045113,True
365,272061,0001542f-7c670be8-0000074.jpg,0001542f-7c670be8,73,72166.0,car,False,False,False,508.7148434387698,554.4036331766393,351.0540992749582,372.26675165325474,True
366,272062,0001542f-7c670be8-0000074.jpg,0001542f-7c670be8,73,72169.0,car,False,False,False,578.4278828405179,594.3813241972751,341.263644331129,353.50171301091547,True
367,272063,0001542f-7c670be8-0000074.jpg,0001542f-7c670be8,73,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,333.6090225563909,352.33082706766913,True
368,272064,0001542f-7c670be8-0000075.jpg,0001542f-7c670be8,74,72166.0,car,False,True,False,496.47677475898337,545.4290494781293,346.1588718030436,370.6350091626165,True
369,272065,0001542f-7c670be8-0000075.jpg,0001542f-7c670be8,74,72169.0,car,False,False,False,578.4278828405179,593.5654529519561,336.36841685921445,348.9612178021157,True
370,272066,0001542f-7c670be8-0000075.jpg,0001542f-7c670be8,74,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,331.24060150375936,349.17293233082705,True
371,272067,0001542f-7c670be8-0000076.jpg,0001542f-7c670be8,75,72166.0,car,False,True,False,484.2387060791969,535.6385945343001,352.6858417655964,374.7143653892121,True
372,272068,0001542f-7c670be8-0000076.jpg,0001542f-7c670be8,75,72169.0,car,False,False,False,578.4278828405179,596.8289379332325,338.8160305951717,355.940442158158,True
373,272069,0001542f-7c670be8-0000076.jpg,0001542f-7c670be8,75,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,328.8721804511278,350.52631578947364,True
374,272070,0001542f-7c670be8-0000077.jpg,0001542f-7c670be8,76,72169.0,car,False,False,False,579.6956417815314,596.8289379332325,345.3430005577245,360.0286829734683,True
375,272071,0001542f-7c670be8-0000077.jpg,0001542f-7c670be8,76,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,328.8721804511278,355.9398496240601,True
376,272072,0001542f-7c670be8-0000077.jpg,0001542f-7c670be8,76,72166.0,car,False,True,False,478.5276073619633,528.2957533264282,360.8445542187874,380.4254641064457,True
377,272073,0001542f-7c670be8-0000078.jpg,0001542f-7c670be8,77,72169.0,car,False,False,False,582.1432555174887,599.2765516691898,341.263644331129,355.9493267468728,True
378,272074,0001542f-7c670be8-0000078.jpg,0001542f-7c670be8,77,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,328.8721804511278,349.17293233082705,True
379,272075,0001542f-7c670be8-0000078.jpg,0001542f-7c670be8,77,72166.0,car,False,True,False,473.63237989004864,516.0576846466417,355.9493267468728,377.97785037048845,True
380,272076,0001542f-7c670be8-0000079.jpg,0001542f-7c670be8,78,72169.0,car,False,False,False,581.9037357230843,602.1020472109931,342.8953868217672,356.5001977615888,True
381,272077,0001542f-7c670be8-0000079.jpg,0001542f-7c670be8,78,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,326.16541353383457,347.81954887218046,True
382,272078,0001542f-7c670be8-0000079.jpg,0001542f-7c670be8,78,72166.0,car,False,True,False,472.0006373994104,498.9243884949407,355.9493267468728,379.60959286112666,True
383,272079,0001542f-7c670be8-0000080.jpg,0001542f-7c670be8,79,72169.0,car,False,False,False,581.9037357230843,600.908294159828,329.02557565134254,345.39112644323893,True
384,272080,0001542f-7c670be8-0000080.jpg,0001542f-7c670be8,79,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,323.45864661654133,346.4661654135338,True
385,272081,0001542f-7c670be8-0000080.jpg,0001542f-7c670be8,79,72166.0,car,False,True,False,469.55302366345313,490.7656760417497,345.3430005577245,367.3715241813401,True
386,272082,0001542f-7c670be8-0000081.jpg,0001542f-7c670be8,80,72169.0,car,False,False,False,581.9037357230843,601.724165405147,331.47318938729984,347.7906142936818,True
387,272083,0001542f-7c670be8-0000081.jpg,0001542f-7c670be8,80,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,320.7518796992481,345.1127819548872,True
388,272084,0001542f-7c670be8-0000081.jpg,0001542f-7c670be8,80,72166.0,car,False,True,False,463.8419249462195,476.89586487132505,351.0540992749582,368.1873954266592,True
389,272085,0001542f-7c670be8-0000082.jpg,0001542f-7c670be8,81,72169.0,car,False,False,False,581.9037357230843,601.724165405147,336.36841685921445,351.0540992749582,True
390,272086,0001542f-7c670be8-0000082.jpg,0001542f-7c670be8,81,72170.0,bus,False,False,False,556.9172932330827,581.2781954887217,323.45864661654133,350.52631578947364,True
391,272087,0001542f-7c670be8-0000083.jpg,0001542f-7c670be8,82,72169.0,car,False,False,False,581.9037357230843,600.908294159828,334.0295762312903,348.6064855390009,True
392,272088,0001542f-7c670be8-0000083.jpg,0001542f-7c670be8,82,72170.0,bus,False,False,False,556.9172932330827,578.8797705362123,323.45864661654133,347.7906142936818,True
393,272089,0001542f-7c670be8-0000084.jpg,0001542f-7c670be8,83,72169.0,car,False,False,False,581.9037357230843,601.724165405147,334.0295762312903,351.0540992749582,True
394,272090,0001542f-7c670be8-0000084.jpg,0001542f-7c670be8,83,72170.0,bus,False,False,False,555.2195044219585,579.6956417815314,324.130348179428,348.6064855390009,True
395,272091,0001542f-7c670be8-0000085.jpg,0001542f-7c670be8,84,72169.0,car,False,False,False,582.1432555174887,603.3559078957852,331.47318938729984,347.7906142936818,True
396,272092,0001542f-7c670be8-0000085.jpg,0001542f-7c670be8,84,72170.0,bus,False,False,False,550.3242769500439,579.6956417815314,320.8668631981516,350.2382280296391,True
397,272093,0001542f-7c670be8-0000086.jpg,0001542f-7c670be8,85,72169.0,car,False,False,False,581.9037357230843,601.724165405147,338.8160305951717,352.6858417655964,True
398,272094,0001542f-7c670be8-0000086.jpg,0001542f-7c670be8,85,72170.0,bus,False,False,False,547.0607919687675,573.9845430642977,329.02557565134254,352.6858417655964,True
399,272095,0001542f-7c670be8-0000087.jpg,0001542f-7c670be8,86,72170.0,bus,False,False,False,544.6131782328101,571.5369293283404,329.02557565134254,355.13345550155367,True
400,272096,0001542f-7c670be8-0000087.jpg,0001542f-7c670be8,86,72169.0,car,False,False,False,578.8797705362123,599.2765516691898,338.00015934985265,355.9493267468728,True
401,272097,0001542f-7c670be8-0000088.jpg,0001542f-7c670be8,87,72170.0,bus,False,False,False,542.9814357421719,569.0893155923832,331.47318938729984,360.0286829734683,True
402,272098,0001542f-7c670be8-0000088.jpg,0001542f-7c670be8,87,72169.0,car,False,False,False,576.432156800255,596.8289379332325,342.8953868217672,358.3969404828301,True
403,272099,0001542f-7c670be8-0000089.jpg,0001542f-7c670be8,88,72170.0,bus,False,False,False,537.2703370249383,565.0099593657876,320.8668631981516,351.0540992749582,True
404,272100,0001542f-7c670be8-0000089.jpg,0001542f-7c670be8,88,72169.0,car,False,False,False,574.8004143096168,591.9337104613179,336.36841685921445,350.2382280296391,True
405,272101,0001542f-7c670be8-0000090.jpg,0001542f-7c670be8,89,72170.0,bus,False,False,False,530.7433670623855,561.7464743845112,318.4192494621943,350.2382280296391,True
406,272102,0001542f-7c670be8-0000090.jpg,0001542f-7c670be8,89,72169.0,car,False,False,False,569.9051868377022,591.1178392159987,329.02557565134254,343.7112580670863,True
407,272103,0001542f-7c670be8-0000091.jpg,0001542f-7c670be8,90,72170.0,bus,False,False,False,525.0322683451518,557.6671181579158,318.4192494621943,348.6064855390009,True
408,272104,0001542f-7c670be8-0000091.jpg,0001542f-7c670be8,90,72169.0,car,False,False,False,566.6417018564258,586.2226117440841,330.65731814198074,343.7112580670863,True
409,272105,0001542f-7c670be8-0000092.jpg,0001542f-7c670be8,91,72170.0,bus,False,False,False,517.6691729323308,551.9560194406821,307.218045112782,341.263644331129,True
410,272106,0001542f-7c670be8-0000092.jpg,0001542f-7c670be8,91,72169.0,car,False,False,False,564.1940881204686,586.2226117440841,318.4192494621943,335.55254561389535,True
411,272107,0001542f-7c670be8-0000093.jpg,0001542f-7c670be8,92,72170.0,bus,False,False,False,513.609022556391,551.9560194406821,307.218045112782,343.7112580670863,True
412,272108,0001542f-7c670be8-0000093.jpg,0001542f-7c670be8,92,72169.0,car,False,False,False,562.5623456298304,586.2226117440841,318.4192494621943,335.55254561389535,True
413,272109,0001542f-7c670be8-0000094.jpg,0001542f-7c670be8,93,72170.0,bus,False,False,False,517.68942713728,550.3242769500439,309.4446657636842,348.6064855390009,True
414,272110,0001542f-7c670be8-0000094.jpg,0001542f-7c670be8,93,72169.0,car,False,False,False,564.1940881204686,584.5908692534459,321.6827344434707,338.00015934985265,True
415,272111,0001542f-7c670be8-0000095.jpg,0001542f-7c670be8,94,72170.0,bus,False,False,False,518.505298382599,551.9560194406821,304.5494382917696,345.3430005577245,True
416,272112,0001542f-7c670be8-0000095.jpg,0001542f-7c670be8,94,72169.0,car,False,False,False,567.457573101745,588.6702254800415,320.8668631981516,335.55254561389535,True
417,272113,0001542f-7c670be8-0000095.jpg,0001542f-7c670be8,94,72171.0,bicycle,False,False,False,300.69011330843387,332.3090736769496,370.25183368727903,413.6504067421045,True
418,272114,0001542f-7c670be8-0000096.jpg,0001542f-7c670be8,95,72170.0,bus,False,False,False,515.9709508014319,556.8512469125966,300.4765678837361,345.3430005577245,True
419,272115,0001542f-7c670be8-0000096.jpg,0001542f-7c670be8,95,72169.0,car,False,False,False,572.3528005736595,593.5654529519561,315.97163572623697,333.92080312325714,True
420,272116,0001542f-7c670be8-0000096.jpg,0001542f-7c670be8,95,72171.0,bicycle,False,False,False,272.17105101526283,308.2538644940232,371.4917929174169,418.9822352157527,True
421,272117,0001542f-7c670be8-0000097.jpg,0001542f-7c670be8,96,72170.0,bus,False,False,False,513.4366032202647,557.6671181579158,296.40369747570264,345.3430005577245,True
422,272118,0001542f-7c670be8-0000097.jpg,0001542f-7c670be8,96,72169.0,car,False,False,False,574.8004143096168,598.4606804238706,311.0764082543224,330.65731814198074,True
423,272119,0001542f-7c670be8-0000097.jpg,0001542f-7c670be8,96,72171.0,bicycle,False,False,False,240.5520906467471,281.2227524492555,369.6318540722101,421.5861382468764,True
424,272120,0001542f-7c670be8-0000098.jpg,0001542f-7c670be8,97,72170.0,bus,False,False,False,510.9022556390977,554.4036331766393,296.722247556048,343.8406983012871,True
425,272121,0001542f-7c670be8-0000098.jpg,0001542f-7c670be8,97,72169.0,car,False,False,False,574.8004143096168,596.8289379332325,311.0764082543224,330.65731814198074,True
426,272122,0001542f-7c670be8-0000098.jpg,0001542f-7c670be8,97,72171.0,bicycle,False,False,False,190.95372144123223,233.7323148809888,369.6318540722101,430.6378444109381,True
427,272123,0001542f-7c670be8-0000099.jpg,0001542f-7c670be8,98,72170.0,bus,False,False,False,505.4887218045113,552.7718906860011,292.33082706766913,343.5927102393148,True
428,272124,0001542f-7c670be8-0000099.jpg,0001542f-7c670be8,98,72169.0,car,False,False,False,574.8004143096168,596.0130666879134,311.0764082543224,328.20970440602343,True
429,272125,0001542f-7c670be8-0000099.jpg,0001542f-7c670be8,98,72171.0,bicycle,False,False,False,133.29561723982118,183.513966060405,378.93154829824414,445.2693671106202,True
430,272126,0001542f-7c670be8-0000100.jpg,0001542f-7c670be8,99,72170.0,bus,False,False,False,505.4887218045113,556.8512469125966,292.33082706766913,345.9486252084662,True
431,272127,0001542f-7c670be8-0000100.jpg,0001542f-7c670be8,99,72169.0,car,False,False,False,581.3273842721696,601.724165405147,311.89227949964146,328.20970440602343,True
432,272128,0001542f-7c670be8-0000100.jpg,0001542f-7c670be8,99,72171.0,bicycle,False,False,False,64.47787996716932,133.2956172398212,388.10723903315386,462.6287963325505,True
433,272129,0001542f-7c670be8-0000101.jpg,0001542f-7c670be8,100,72170.0,bus,False,False,False,498.9243884949407,557.6671181579158,286.6002708947494,347.7906142936818,True
434,272130,0001542f-7c670be8-0000101.jpg,0001542f-7c670be8,100,72169.0,car,False,False,False,579.6956417815314,600.908294159828,306.9970520277269,325.76209067006613,True
435,272131,0001542f-7c670be8-0000101.jpg,0001542f-7c670be8,100,72171.0,bicycle,False,False,True,0.0,54.55820612606635,399.26687210439474,485.8160301520734,True
436,272132,0001542f-7c670be8-0000102.jpg,0001542f-7c670be8,101,72170.0,bus,False,False,False,497.3684210526316,555.2195044219585,284.9685284041112,347.8195488721804,True
437,272133,0001542f-7c670be8-0000102.jpg,0001542f-7c670be8,101,72169.0,car,False,False,False,579.6956417815314,601.724165405147,306.9970520277269,325.76209067006613,True
438,272134,0001542f-7c670be8-0000103.jpg,0001542f-7c670be8,102,72170.0,bus,False,False,False,489.2481203007519,549.5084057047247,280.0733009321967,347.8195488721804,True
439,272135,0001542f-7c670be8-0000103.jpg,0001542f-7c670be8,102,72169.0,car,False,False,False,577.2480280455741,600.908294159828,304.5494382917696,323.3144769341089,True
440,272136,0001542f-7c670be8-0000104.jpg,0001542f-7c670be8,103,72170.0,bus,False,False,False,478.4210526315789,542.9814357421719,270.6766917293233,343.7112580670863,True
441,272137,0001542f-7c670be8-0000104.jpg,0001542f-7c670be8,103,72169.0,car,False,False,False,574.8004143096168,600.908294159828,296.39072583857865,315.97163572623697,True
442,272138,0001542f-7c670be8-0000105.jpg,0001542f-7c670be8,104,72170.0,bus,False,False,False,467.1054099274958,540.5338220062147,279.2574296868776,355.13345550155367,True
443,272139,0001542f-7c670be8-0000105.jpg,0001542f-7c670be8,104,72169.0,car,False,False,False,574.8004143096168,598.4606804238706,309.4446657636842,326.57796191538523,True
444,272140,0001542f-7c670be8-0000106.jpg,0001542f-7c670be8,105,72170.0,bus,False,False,False,462.18045112781954,537.2703370249383,276.09022556390977,355.13345550155367,True
445,272141,0001542f-7c670be8-0000106.jpg,0001542f-7c670be8,105,72169.0,car,False,False,False,573.9845430642977,596.8289379332325,304.5494382917696,321.6827344434707,True
446,272142,0001542f-7c670be8-0000107.jpg,0001542f-7c670be8,106,72170.0,bus,False,False,False,447.5245000398375,533.1909807983428,265.3876185164529,348.6064855390009,True
447,272143,0001542f-7c670be8-0000107.jpg,0001542f-7c670be8,106,72169.0,car,False,False,False,573.9845430642977,598.4606804238706,299.654210819855,315.97163572623697,True
448,272144,0001542f-7c670be8-0000108.jpg,0001542f-7c670be8,107,72170.0,bus,False,False,False,437.8195488721804,533.1909807983428,269.3233082706767,357.581069237511,True
449,272145,0001542f-7c670be8-0000108.jpg,0001542f-7c670be8,107,72169.0,car,False,False,False,573.9845430642977,598.4606804238706,309.4446657636842,326.57796191538523,True
450,272146,0001542f-7c670be8-0000109.jpg,0001542f-7c670be8,108,72170.0,bus,False,False,False,429.5753326428173,533.9097744360902,271.91458847900566,369.4736842105263,True
451,272147,0001542f-7c670be8-0000109.jpg,0001542f-7c670be8,108,72169.0,car,False,False,False,576.432156800255,598.4606804238706,311.0764082543224,326.57796191538523,True
452,272148,0001542f-7c670be8-0000110.jpg,0001542f-7c670be8,109,72170.0,bus,False,False,False,414.8120300751879,527.4798820811092,262.5563909774436,367.3715241813401,True
453,272149,0001542f-7c670be8-0000110.jpg,0001542f-7c670be8,109,72172.0,car,False,True,False,527.4798820811092,555.2195044219585,306.9970520277269,333.92080312325714,True
454,272150,0001542f-7c670be8-0000110.jpg,0001542f-7c670be8,109,72169.0,car,False,False,False,574.8004143096168,598.4606804238706,306.1811807824078,320.8668631981516,True
455,272151,0001542f-7c670be8-0000111.jpg,0001542f-7c670be8,110,72170.0,bus,False,False,False,405.9150665285635,522.5846546091946,270.28284598836746,386.9524340689985,True
456,272152,0001542f-7c670be8-0000111.jpg,0001542f-7c670be8,110,72172.0,car,False,True,False,525.0322683451518,552.7718906860011,316.78750697155607,346.1588718030436,True
457,272153,0001542f-7c670be8-0000111.jpg,0001542f-7c670be8,110,72169.0,car,False,False,False,574.8004143096168,598.4606804238706,321.6827344434707,336.36841685921445,True
458,272154,0001542f-7c670be8-0000112.jpg,0001542f-7c670be8,111,72170.0,bus,False,False,False,385.518285395586,518.505298382599,262.1241335351765,382.873077842403,True
459,272155,0001542f-7c670be8-0000112.jpg,0001542f-7c670be8,111,72172.0,car,False,True,False,516.0576846466417,552.7718906860011,314.3398932355988,345.3430005577245,True
460,272156,0001542f-7c670be8-0000112.jpg,0001542f-7c670be8,111,72169.0,car,False,False,False,572.3528005736595,596.0130666879134,319.2351207075134,335.55254561389535,True
461,272157,0001542f-7c670be8-0000113.jpg,0001542f-7c670be8,112,72170.0,bus,False,False,False,366.09022556390977,512.7941996653653,246.3157894736842,380.4254641064457,True
462,272158,0001542f-7c670be8-0000113.jpg,0001542f-7c670be8,112,72172.0,car,False,True,False,511.1624571747272,549.5084057047247,304.5494382917696,340.4477730858099,True
463,272159,0001542f-7c670be8-0000113.jpg,0001542f-7c670be8,112,72169.0,car,False,False,False,571.5369293283404,593.5654529519561,309.4446657636842,328.20970440602343,True
464,272160,0001542f-7c670be8-0000114.jpg,0001542f-7c670be8,113,72170.0,bus,False,False,False,351.203007518797,507.89897219345073,246.3157894736842,386.9524340689985,True
465,272161,0001542f-7c670be8-0000114.jpg,0001542f-7c670be8,113,72172.0,car,False,True,False,507.89897219345073,548.796992481203,302.1018245558123,339.69924812030075,True
466,272162,0001542f-7c670be8-0000114.jpg,0001542f-7c670be8,113,72169.0,car,False,False,False,566.6417018564258,591.9337104613179,308.6287945183651,329.02557565134254,True
467,272163,0001542f-7c670be8-0000115.jpg,0001542f-7c670be8,114,72170.0,bus,False,False,False,322.78195488721803,500.5561309855789,238.1954887218045,395.1111465221895,True
468,272164,0001542f-7c670be8-0000115.jpg,0001542f-7c670be8,114,72172.0,car,False,True,False,497.3684210526316,543.3834586466165,305.8646616541353,342.406015037594,True
469,272165,0001542f-7c670be8-0000115.jpg,0001542f-7c670be8,114,72169.0,car,False,False,False,566.6417018564258,591.1178392159987,311.89227949964146,331.47318938729984,True
470,272166,0001542f-7c670be8-0000116.jpg,0001542f-7c670be8,115,72170.0,bus,False,False,False,301.12781954887214,496.47677475898337,224.66165413533832,399.190502748785,True
471,272167,0001542f-7c670be8-0000116.jpg,0001542f-7c670be8,115,72172.0,car,False,True,False,491.5815472870688,543.3834586466165,303.7335670464505,342.406015037594,True
472,272168,0001542f-7c670be8-0000116.jpg,0001542f-7c670be8,115,72169.0,car,False,False,False,569.0893155923832,594.3813241972751,309.4446657636842,328.20970440602343,True
473,272169,0001542f-7c670be8-0000117.jpg,0001542f-7c670be8,116,72170.0,bus,False,False,False,272.70676691729324,491.9548872180451,215.187969924812,400.6015037593985,True
474,272170,0001542f-7c670be8-0000117.jpg,0001542f-7c670be8,116,72172.0,car,False,False,False,488.3180623057924,539.3233082706766,299.654210819855,343.7593984962406,True
475,272171,0001542f-7c670be8-0000117.jpg,0001542f-7c670be8,116,72169.0,car,False,False,False,576.432156800255,601.724165405147,311.0764082543224,329.02557565134254,True
476,272172,0001542f-7c670be8-0000118.jpg,0001542f-7c670be8,117,72170.0,bus,False,False,False,242.9323308270677,486.6863198151542,209.77443609022555,418.77141263644336,True
477,272173,0001542f-7c670be8-0000118.jpg,0001542f-7c670be8,117,72169.0,car,False,False,False,573.9845430642977,596.0130666879134,318.4192494621943,331.47318938729984,True
478,272174,0001542f-7c670be8-0000118.jpg,0001542f-7c670be8,117,72172.0,car,False,False,False,493.213289777707,542.1655644968529,309.4446657636842,347.7906142936818,True
479,272175,0001542f-7c670be8-0000119.jpg,0001542f-7c670be8,118,72170.0,bus,False,False,False,206.39097744360905,490.6015037593985,205.7142857142857,437.1428571428571,True
480,272176,0001542f-7c670be8-0000119.jpg,0001542f-7c670be8,118,72172.0,car,False,False,False,489.1339335511115,540.5338220062147,311.0764082543224,352.6858417655964,True
481,272177,0001542f-7c670be8-0000119.jpg,0001542f-7c670be8,118,72169.0,car,False,False,False,578.8797705362123,603.3559078957852,320.8668631981516,336.36841685921445,True
482,272178,0001542f-7c670be8-0000120.jpg,0001542f-7c670be8,119,72170.0,bus,False,False,False,168.49624060150376,485.187969924812,193.53383458646616,445.2631578947368,True
483,272179,0001542f-7c670be8-0000120.jpg,0001542f-7c670be8,119,72172.0,car,False,False,False,490.7656760417497,544.6131782328101,308.6287945183651,353.50171301091547,True
484,272180,0001542f-7c670be8-0000120.jpg,0001542f-7c670be8,119,72169.0,car,False,False,False,582.1432555174887,620.4892040474863,323.3144769341089,338.00015934985265,True
485,272181,0001542f-7c670be8-0000121.jpg,0001542f-7c670be8,120,72170.0,bus,False,False,False,108.94736842105264,475.71428571428567,178.64661654135338,456.0902255639098,True
486,272182,0001542f-7c670be8-0000121.jpg,0001542f-7c670be8,120,72172.0,car,False,False,False,490.57598157412497,545.4290494781293,309.4446657636842,353.6373071552277,True
487,272183,0001542f-7c670be8-0000121.jpg,0001542f-7c670be8,120,72169.0,car,False,True,False,587.0384829894033,621.3050752928054,323.3144769341089,338.8160305951717,True
488,272184,0001542f-7c670be8-0000122.jpg,0001542f-7c670be8,121,72170.0,bus,False,False,False,26.39097744360902,475.71428571428567,154.28571428571428,484.5112781954887,True
489,272185,0001542f-7c670be8-0000122.jpg,0001542f-7c670be8,121,72172.0,car,False,False,False,489.007470572695,545.330162710577,308.3532151229001,354.9518945159888,True
490,272186,0001542f-7c670be8-0000122.jpg,0001542f-7c670be8,121,72169.0,car,False,True,False,591.9337104613179,625.3844315194009,324.130348179428,338.00015934985265,True
491,272187,0001542f-7c670be8-0000123.jpg,0001542f-7c670be8,122,72170.0,bus,False,False,False,0.0,464.8872180451128,115.0375939849624,488.57142857142856,True
492,272188,0001542f-7c670be8-0000123.jpg,0001542f-7c670be8,122,72172.0,car,False,False,False,487.43895957126506,545.2312759430247,307.261764482116,356.2664818767499,True
493,272189,0001542f-7c670be8-0000123.jpg,0001542f-7c670be8,122,72169.0,car,False,True,False,591.9337104613179,628.6479165006773,324.130348179428,338.8160305951717,True
494,272190,0001542f-7c670be8-0000124.jpg,0001542f-7c670be8,123,72170.0,bus,False,False,False,0.0,459.4736842105263,54.13533834586466,510.2255639097744,True
